Date,heads,precipitation,temperature,evaporation,rivers
1990-05-28,639.0,1.2542882,10.163738,2.1792787469045067,
1990-05-29,638.97,0.0020364681,9.317443,2.069351726071645,
1990-05-30,638.93,0.0,11.497176,2.373960347903037,
1990-05-31,638.87,0.0,13.570937,2.7053088857333742,
1990-06-01,638.83,0.0,16.457272,3.243371778612848,
1990-06-02,638.78,10.831681,13.085098,2.6295392894120826,
1990-06-03,638.75,5.3212576,12.561623,2.547217061737708,
1990-06-04,638.74,9.409129,11.176247,2.3379604317418647,
1990-06-05,638.76,14.93948,11.907137,2.4492363968102797,
1990-06-06,638.77,1.3429309,11.075312,2.326945669512985,
1990-06-07,638.79,7.887308,12.5832615,2.558765985192237,
1990-06-08,638.89,16.895504,10.689278,2.2746465249371237,
1990-06-09,639.02,14.99488,8.622845,2.000301243827337,
1990-06-10,639.12,6.4521084,8.224837,1.9522815359428551,
1990-06-11,639.18,0.0,12.520748,2.554918807523898,
1990-06-12,639.19,15.370731,10.383083,2.236460135088045,
1990-06-13,639.2,3.5922341,10.863182,2.305571954604293,
1990-06-14,639.19,1.7929164,12.50495,2.555678533902277,
1990-06-15,639.16,0.82040495,12.549723,2.5636817050820246,
1990-06-16,639.12,0.0,13.835815,2.779034157370643,
1990-06-17,639.08,0.28671998,16.333601,3.2493104180208645,
1990-06-18,639.05,3.7401671,15.378258,3.061518582791705,
1990-06-19,639.02,0.0,18.423111,3.703732403205743,
1990-06-20,639.01,20.838367,15.636562,3.111975503362089,
1990-06-21,639.02,0.7072653,15.635355,3.1118191921238463,
1990-06-22,639.01,6.0429883,12.340208,2.5325718344284183,
1990-06-23,638.98,1.2586269,11.380722,2.3849810947011427,
1990-06-24,638.95,0.0011607254,16.21256,3.225391042670805,
1990-06-25,638.91,0.0,18.743834,3.7775709199576935,
1990-06-26,638.88,0.012130548,20.733185,4.276725233716486,
1990-06-27,638.92,40.391735,20.03546,4.093094714156516,
1990-06-28,638.98,0.0005803627,18.092035,3.623747283391559,
1990-06-29,639.02,23.456896,18.99672,3.833095391110305,
1990-06-30,639.1,24.950989,20.689507,4.259037843893404,
1990-07-01,639.18,0.48939013,14.166476,2.8316954322471406,
1990-07-02,639.21,0.0,15.075742,2.99569786770131,
1990-07-03,639.21,21.110144,12.4727125,2.544441523466962,
1990-07-04,639.26,0.16906177,12.997964,2.6277133004872906,
1990-07-05,639.3,23.292248,13.849018,2.769401103320069,
1990-07-06,639.31,0.8298347,11.685022,2.417319682194261,
1990-07-07,639.33,17.32282,11.903121,2.448610945371693,
1990-07-08,639.34,3.9343417,15.215542,3.009368571452089,
1990-07-09,639.31,8.708461,18.673143,3.732083169241848,
1990-07-10,639.26,2.4903567,12.7306795,2.571919002754458,
1990-07-11,639.22,0.0,13.434964,2.6850891473036067,
1990-07-12,639.18,0.0,15.904713,3.130120425190682,
1990-07-13,639.13,0.0,18.683044,3.719802341684503,
1990-07-14,639.1,0.0,18.495607,3.672470443266736,
1990-07-15,639.06,0.0,17.817837,3.5161574186224858,
1990-07-16,639.01,0.0,21.253029,4.353106879709899,
1990-07-17,638.96,6.2032695,19.33899,3.8575837915477353,
1990-07-18,638.92,0.0,15.4716835,3.025483418219697,
1990-07-19,638.88,0.0,15.894969,3.1025394210089305,
1990-07-20,638.84,0.0,17.861485,3.503568237618629,
1990-07-21,638.82,0.0,20.512148,4.129109182625343,
1990-07-22,638.79,0.0,21.283304,4.326818303718477,
1990-07-23,638.76,0.0,19.333162,3.824710978351633,
1990-07-24,638.71,0.0,17.12314,3.3262724519448,
1990-07-25,638.66,0.0,17.208555,3.3389241397440745,
1990-07-26,638.62,0.0,18.059374,3.5157239094535,
1990-07-27,638.59,0.0,20.158045,4.002009056371591,
1990-07-28,638.57,0.0,22.58967,4.651181532570769,
1990-07-29,638.54,2.7980037,21.978266,4.469253572360699,
1990-07-30,638.52,8.317544,18.68559,3.631724673335972,
1990-07-31,638.51,0.1469721,18.708582,3.630568003138243,
1990-08-01,638.5,0.0,19.552572,3.8203796426801326,
1990-08-02,638.47,0.0,21.559233,4.322979729109612,
1990-08-03,638.44,0.0,21.213722,4.222795923912725,
1990-08-04,638.4,0.0,20.941757,4.143809278099061,
1990-08-05,638.37,6.406822,23.435167,4.83334550704255,
1990-08-06,638.37,24.062449,17.07236,3.241119971199859,
